id,label,name,degree
-9096232754884560930,mysql,mysql,9
-4060513158963513109,css,css,9
-3304550021239131016,jquery,jquery,9
-8745505558082406655,redis,redis,9
-273033171021384035,html,html,9
-7784712059813151204,java,java,9
2695305337569098618,web,web,9
3039183585666478258,spring,spring,9
-2159857214311285554,linux,linux,9
-2406154927270380003,javascript,javascript,9
